"County Name","District Name","School Name","BEDS CODE",Enrollment,"School Type","Homicide with weapon(s)","Homicide Without Weapon(s)","Focible Sex Offense With Weapon(s)","Forcible Sex Offenses Without Weapon(s)","Other Sex offenses With Weapon(s)","Other Sex offenses Without Weapon(s)","Robbery With Weapon(s)","Robbery Without Weapon(s)","Assault With Serious Physical Injury With Weapon(s)","Assault With Serious Physical Injury Without Weapon(s)","Arson With Weapon(s)","Kidnapping With Weapon(s)","Kidnapping Without Weapon(s)","Assault with Physical Injury With Weapon(s)","Assault with Physical Injury Without Weapon(s)","Reckless Endangerment With Weapon(s)","Reckless Endangerment Without Weapon(s)","Minor Altercations With Weapon(s)","Minor Altercations Without Weapon(s)","Intimidation, Harassment, Menacing, or Bullying With Weapon(s)","Intimidation, Harassment, Menacing, or Bullying Without Weapon(s)","Burglary With Weapon(s)","Burglary Without Weapon(s)","Criminal Mischief With Weapon(s)","Criminal Mischief Without Weapon(s)","Larceny, or Other Theft With Weapon(s)","Larceny, or Other Theft Without Weapon(s)","Bomb Threat","False Alarm","Riot With Weapon(s)","Riot Without Weapon(s)","Weapon Possession Through Screening","Weapon Possession Under Other Circumstances","Use Possession or Sale of Drugs","Use Possession or Sale of Alcohol","Other Disruptive Incidents"
ORANGE,"Washingtonville Central School District","Washingtonville Senior High School",440102060003,1653,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,9,0,41,0,15,0,0,0,3,0,10,0,0,0,0,0,4,8,12,100
ORLEANS,"Albion Central School District","Carl I Bergerson Middle School",450101060005,607,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,14,0,2,0,0,0,2,0,1,0,0,0,0,0,1,8,0,9
ORLEANS,"Albion Central School District","Charles D'Amico High School",450101060003,847,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,16,0,0,0,0,0,3,0,0,0,0,0,5,2,0,8
ORLEANS,"Albion Central School District","Ronald L Sodoma Elementary School",450101060002,1104,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
ORLEANS,"Holley Central School District","Holley Elementary School",450704040005,616,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,70,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83
ORLEANS,"Holley Central School District","Holley Junior Senior High School",450704040001,640,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,27,0,26,0,0,0,7,0,1,1,0,0,0,0,2,7,1,35
ORLEANS,"Kendall Central School District","Kendall Elementary School",450607040003,439,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
ORLEANS,"Kendall Central School District","Kendall Junior-Senior High School",450607040002,520,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,8,0,0,0,5,0,2,1,0,0,0,0,0,0,0,24
ORLEANS,"Lyndonville Central School District","L A Webber Middle-High School",451001040002,269,Public,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,1,0,0,3,1,0,0,0,3,2,1,58
ORLEANS,"Lyndonville Central School District","Lyndonville Elementary School",451001040001,283,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ORLEANS,"Lyndonville Central School District","Lyndonville Middle School",451001040003,224,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,28
ORLEANS,"Medina Central School District","Clifford Wise Middle School",450801060003,442,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORLEANS,"Medina Central School District","Medina High School",450801060004,602,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,5,0,0,0,1,0,5,0,0,0,0,0,0,2,0,0
ORLEANS,"Medina Central School District","Oak Orchard School",450801060002,405,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ORLEANS,"Medina Central School District","Warren P Towne Elementary School",450801060006,448,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
OSWEGO,"Altmar-Parish-Williamstown Central School District","Altmar Elementary School",460102040002,233,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSWEGO,"Altmar-Parish-Williamstown Central School District","Altmar-Parish-Williamstown High School",460102040006,563,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,79,0,1,0,30,0,1,0,2,0,0,0,1,0,1,170
OSWEGO,"Altmar-Parish-Williamstown Central School District","Altmar-Parish-Williamstown Middle School",460102040005,352,Public,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,35,0,21,0,0,0,0,0,6,0,0,0,0,0,0,6,0,17
OSWEGO,"Altmar-Parish-Williamstown Central School District","Parish Elementary School",460102040003,220,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
OSWEGO,"Altmar-Parish-Williamstown Central School District","Williamstown Elementary School",460102040004,185,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,12,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,51
OSWEGO,"Central Square Central School District","Aura A Cole Elementary School",460801060001,262,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
OSWEGO,"Central Square Central School District","Brewerton Elementary School",460801060002,463,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSWEGO,"Central Square Central School District","Central Square Intermediate School",460801060003,383,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
OSWEGO,"Central Square Central School District","Central Square Middle School",460801060008,1216,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,22,0,4,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0
OSWEGO,"Central Square Central School District","Cleveland Elementary School",460801060004,240,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSWEGO,"Central Square Central School District","Hastings Mallory Elementary School",460801060007,302,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSWEGO,"Central Square Central School District","Millard Hawk Primary School",460801060006,466,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSWEGO,"Central Square Central School District","Paul V Moore High School",460801060005,1548,Public,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,2,0,34,3,12,0,0,0,5,0,9,0,0,0,0,0,4,12,8,53
OSWEGO,"Fulton City School District","Fairgrieve School",460500010001,567,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSWEGO,"Fulton City School District","Fulton Junior High School",460500010006,623,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,5,0,52,0,13,0,0,0,7,0,4,0,0,0,0,0,6,3,0,368
OSWEGO,"Fulton City School District","G Ray Bodley High School",460500010005,1171,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,15,0,5,0,0,0,2,0,4,0,0,0,0,0,1,6,1,385
OSWEGO,"Fulton City School District","Granby Elementary School",460500010007,514,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
OSWEGO,"Fulton City School District","J E Lanigan School",460500010008,460,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OSWEGO,"Fulton City School District","Volney Elementary School",460500010011,418,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
OSWEGO,"Hannibal Central School District","Fairley School",460701040003,640,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OSWEGO,"Hannibal Central School District","Hannibal High School",460701040002,509,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,30,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
OSWEGO,"Hannibal Central School District","Kenney Middle School",460701040001,541,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,41,0,7,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
OSWEGO,"Mexico Central School District","Mexico Elementary School",460901060001,387,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSWEGO,"Mexico Central School District","Mexico High School",460901060003,926,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,28,0,12,0,0,0,3,0,2,0,0,0,0,0,6,4,1,4
OSWEGO,"Mexico Central School District","Mexico Middle School",460901060005,736,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,35,0,3,0,0,0,0,0,6,0,0,0,0,0,3,1,0,9
OSWEGO,"Mexico Central School District","New Haven Elementary School",460901060004,223,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSWEGO,"Mexico Central School District","Palermo Elementary School",460901060002,216,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OSWEGO,"Oswego City School District","Charles E Riley Elementary School",461300010002,415,Public,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
OSWEGO,"Oswego City School District","Fitzhugh Park Elementary School",461300010004,452,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
OSWEGO,"Oswego City School District","Kingsford Park Elementary School",461300010005,417,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
OSWEGO,"Oswego City School District","Leighton Elementary School",461300010003,447,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
OSWEGO,"Oswego City School District","Minetto Elementary School",461300010006,418,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSWEGO,"Oswego City School District","Oswego High School",461300010008,1665,Public,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2,6,5,3
OSWEGO,"Oswego City School District","Oswego Middle School",461300010007,727,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,59,0,38,0,0,0,1,0,3,0,0,0,0,0,1,0,0,13
OSWEGO,"Phoenix Central School District","Emerson J Dillon Middle School",462001060004,538,Public,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,5,0,12,0,23,0,0,0,0,0,1,2,0,0,0,0,1,1,0,2
OSWEGO,"Phoenix Central School District","John C Birdlebough High School",462001060006,753,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,27,0,62,0,0,0,6,0,2,0,0,0,0,1,0,18,0,0
OSWEGO,"Phoenix Central School District","Michael A Maroun Elementary School",462001060001,1000,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
OSWEGO,"Pulaski Central School District","Pulaski Elementary School",461801040003,647,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSWEGO,"Pulaski Central School District","Pulaski Junior-Senior High School",461801040001,600,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,20,0,0,0,3,0,8,0,0,0,0,0,0,0,0,220
OSWEGO,"Sandy Creek Central School District","Sandy Creek Elementary School",461901040002,428,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
OSWEGO,"Sandy Creek Central School District","Sandy Creek High School",461901040001,354,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3
OSWEGO,"Sandy Creek Central School District","Sandy Creek Middle School",461901040003,253,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
OTSEGO,"Cherry Valley-Springfield Central School District","Cherry Valley-Springfield Elementary School",472202040004,299,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTSEGO,"Cherry Valley-Springfield Central School District","Cherry Valley-Springfield Junior-Senior High School",472202040001,314,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
OTSEGO,"Cooperstown Central School District","Cooperstown Central High School",471701040003,388,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OTSEGO,"Cooperstown Central School District","Cooperstown Elementary School",471701040001,409,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTSEGO,"Cooperstown Central School District","Cooperstown Middle School",471701040004,251,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTSEGO,"Edmeston Central School District","Edmeston Central School",470501040001,533,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,1,38
OTSEGO,"Gilbertsville-Mount Upton Central School District","Gilbertsville-Mount Upton Elementary School",470202040002,231,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
OTSEGO,"Gilbertsville-Mount Upton Central School District","Gilbertsville-Mount Upton Junior-Senior High School",470202040003,279,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,14,0,0,0,2,0,0,2,0,0,0,0,1,1,2,5
OTSEGO,"Laurens Central School District","Laurens Central School",470801040001,410,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,20
OTSEGO,"Milford Central School District","Milford Central School",471101040001,468,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
OTSEGO,"Morris Central School District","Morris Central School",471201040001,452,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,6,0,0,0,4,0,0,0,1,0,0,0,0,1,3,0
OTSEGO,"Oneonta City School District","Center Street Elementary School",471400010006,221,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
OTSEGO,"Oneonta City School District","Greater Plains Elementary School",471400010004,302,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTSEGO,"Oneonta City School District","Oneonta Middle School",471400010007,344,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
OTSEGO,"Oneonta City School District","Oneonta Senior High School",471400010002,753,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,2,0,0,0,12,0,2,0,0,0,0,0,2,7,2,0
OTSEGO,"Oneonta City School District","Riverside Elementary School",471400010008,223,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2
OTSEGO,"Oneonta City School District","Valleyview Elementary School",471400010003,257,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
OTSEGO,"Otego-Unadilla Central School District","Otego Elementary School",471601040002,220,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTSEGO,"Otego-Unadilla Central School District","Unadilla Elementary School",471601040004,257,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
OTSEGO,"Otego-Unadilla Central School District","Unatego Junior-Senior High School",471601040005,701,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,12,0,0,0,4,0,4,0,0,0,0,0,3,4,3,66
OTSEGO,"Richfield Springs Central School District","Richfield Springs Central School",472001040001,652,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16
OTSEGO,"Schenevus Central School District","Schenevus Central School",470901040001,390,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,67
OTSEGO,"Worcester Central School District","Worcester School",472506040001,440,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
PUTNAM,"Brewster Central School District","Brewster High School",480601060003,1203,Public,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,21,0,13,0,0,0,3,0,8,0,0,0,0,0,2,6,1,0
PUTNAM,"Brewster Central School District","C V Starr Intermediate School",480601060002,550,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUTNAM,"Brewster Central School District","Garden Street School",480601060001,449,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUTNAM,"Brewster Central School District","Henry H Wells Middle School",480601060005,895,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,29,0,0,0,1,0,2,0,0,0,0,0,1,0,4,7
PUTNAM,"Brewster Central School District","John F Kennedy Elementary School",480601060004,497,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUTNAM,"Carmel Central School District","Carmel High School",480102060005,1604,Public,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,3,0,30,0,1,0,0,0,3,0,0,0,0,0,5,0,12,44
PUTNAM,"Carmel Central School District","George Fischer Middle School",480102060007,1548,Public,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,330
PUTNAM,"Carmel Central School District","Kent Elementary School",480102060002,573,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUTNAM,"Carmel Central School District","Kent Primary School",480102060001,479,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUTNAM,"Carmel Central School District","Matthew Paterson Elementary School",480102060003,579,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUTNAM,"Garrison Union Free School District","Garrison School",480404020001,267,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUTNAM,"Haldane Central School District","Haldane Elementary School",480401040001,382,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUTNAM,"Haldane Central School District","Haldane Middle/High School",480401040002,495,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,12,7
PUTNAM,"Mahopac Central School District","Austin Road Elementary School",480101060002,705,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PUTNAM,"Mahopac Central School District","Fulmar Road Elementary School",480101060006,629,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUTNAM,"Mahopac Central School District","Lakeview Elementary School",480101060005,617,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUTNAM,"Mahopac Central School District","Mahopac Falls Elementary School",480101060007,319,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUTNAM,"Mahopac Central School District","Mahopac High School",480101060001,1746,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,4,0,34,0,18,0,0,0,12,0,6,0,0,0,0,0,2,12,5,42
PUTNAM,"Mahopac Central School District","Mahopac Middle School",480101060004,1296,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,63,0,10,0,0,0,2,0,5,0,0,0,0,0,0,0,0,3
PUTNAM,"Putnam Valley Central School District","Putnam Valley Elementary School",480503040003,680,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUTNAM,"Putnam Valley Central School District","Putnam Valley High School",480503040001,628,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,2,0,0,0,0,0,3,2,1,28
PUTNAM,"Putnam Valley Central School District","Putnam Valley Middle School",480503040002,583,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
RENSSELAER,"Averill Park Central School District","Algonquin Middle School",491302060006,807,Public,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,17,0,24,0,0,0,6,0,7,0,0,0,0,1,0,3,0,41
RENSSELAER,"Averill Park Central School District","Averill Park High School",491302060002,1164,Public,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,0,2,0,7,0,34,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0
RENSSELAER,"Averill Park Central School District","George Washington School",491302060003,123,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENSSELAER,"Averill Park Central School District","Poestenkill Elementary School",491302060004,358,Public,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENSSELAER,"Averill Park Central School District","Sand Lake-Miller Hill School",491302060001,504,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RENSSELAER,"Averill Park Central School District","West Sand Lake Elementary School",491302060005,491,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENSSELAER,"Berlin Central School District","Berlin Central Junior-Senior High School",490101040006,551,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,2,0,0,0,0,0,0,3,2,13
RENSSELAER,"Berlin Central School District","Berlin Elementary School",490101040001,246,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENSSELAER,"Berlin Central School District","Grafton Elementary School",490101040002,113,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENSSELAER,"Berlin Central School District","Stephentown Elementary School",490101040003,81,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENSSELAER,"Brunswick Central School District (Brittonkill)","Tamarac Elementary School",490202040003,566,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
RENSSELAER,"Brunswick Central School District (Brittonkill)","Tamarac Middle School High School",490202040002,787,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,26,0,11,0,0,0,1,0,7,1,0,0,0,0,4,3,0,59
RENSSELAER,"East Greenbush Central School District","Bell Top School",490301060002,359,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENSSELAER,"East Greenbush Central School District","Citizen Edmond Genet School",490301060005,469,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENSSELAER,"East Greenbush Central School District","Columbia High School",490301060007,1574,Public,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,10,0,1,0,0,0,2,0,0,0,0,0,0,0,3,3,9,1
RENSSELAER,"East Greenbush Central School District","Donald P Sutherland School",490301060001,275,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RENSSELAER,"East Greenbush Central School District","Green Meadow School",490301060003,430,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
